Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
104,3.8729122853279114,3.868642067909241,0.0596,0.06015
105,3.8459756338596343,3.8448351502418516,0.041675,0.0415
106,3.8595531499385833,3.8602975964546205,0.054025,0.0539
107,3.888965027332306,3.8858090937137604,0.0585875,0.05905
108,3.8922528338432314,3.8897504687309263,0.0395875,0.0393
109,3.889013259410858,3.8856848955154417,0.0580875,0.0593
110,3.8541370594501494,3.8534746885299684,0.058375,0.05945
111,3.8839935445785523,3.8800299942493437,0.0601,0.0607
112,3.8812118780612948,3.8802431344985964,0.053425,0.0535
113,3.859126272201538,3.8620027601718903,0.058275,0.05875
114,3.925759105682373,3.9326285779476167,0.0308625,0.02965
115,3.9102966582775114,3.9083145320415498,0.058075,0.0578
116,3.879154758453369,3.8790243446826933,0.0430125,0.04405
117,3.9303744089603425,3.931675833463669,0.041325,0.041
118,4.0073172163963315,4.004432797431946,0.038925,0.03735
119,3.881620968580246,3.8792504549026487,0.060225,0.06105
120,3.8821704065799714,3.8758588910102842,0.0577375,0.0592
121,3.8570208394527437,3.852503848075867,0.0405625,0.04285
122,3.880902281999588,3.876422441005707,0.042375,0.0415
123,3.849218112230301,3.8493660390377045,0.0538125,0.05375
124,3.8811266660690307,3.8819232106208803,0.044,0.0443
125,3.8859130716323853,3.88989742398262,0.0554125,0.05515
126,3.883201435804367,3.8860693991184236,0.04675,0.0474
127,3.894807212352753,3.8951219379901887,0.04265,0.0442
128,3.885049365758896,3.8883129596710204,0.0435,0.04375
129,3.888133260011673,3.887034350633621,0.0571125,0.0584
130,3.863193328380585,3.861734664440155,0.0570625,0.05855
131,3.8568200874328613,3.8583979427814485,0.045025,0.04605
132,3.8684839248657226,3.865099620819092,0.0471375,0.0483
133,3.8736557817459105,3.8796255350112916,0.04595,0.0461
134,3.8732219660282134,3.8755843102931977,0.03835,0.0383
135,3.885700843334198,3.885003662109375,0.0402625,0.0402
136,3.8726123666763304,3.8736570358276365,0.0535375,0.0541
137,3.8440516328811647,3.84494149684906,0.0387875,0.0382
138,3.865668147802353,3.861581653356552,0.06065,0.06115
139,3.8429213440418244,3.841144233942032,0.0398125,0.03975
140,3.860754293203354,3.8576112747192384,0.05605,0.056
141,3.9134242153167724,3.9081899166107177,0.0449875,0.04585
142,3.879363558292389,3.882037079334259,0.038,0.0379
143,3.900591425895691,3.8992003321647646,0.042125,0.0441
144,3.8670564568042756,3.8676132440567015,0.0537875,0.0542
145,3.940045040845871,3.942940723896027,0.0535625,0.054
