Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
241,7.97715792298317,8.12507737159729,0.048875,0.05165
242,8.865212842226029,8.347254784107209,0.038225,0.03855
243,4.256148294210434,4.314689898490906,0.05055,0.04905
244,4.973418101072311,4.847360889911652,0.04295,0.0419
245,4.18747821033001,4.212690168619156,0.050325,0.04865
246,4.164894019961357,4.155411703586578,0.0443,0.0451
247,3.9702368289232255,3.9389885485172274,0.0503,0.0485
248,7.76172177195549,7.612671868801117,0.028725,0.0305
249,4.874373002052307,4.890289033651352,0.0404875,0.03985
250,4.203184215426445,4.207692818641663,0.0514625,0.0533
251,4.529248607754707,4.547622832059861,0.03735,0.0392
252,4.2410389178991315,4.307005934715271,0.0394625,0.0397
253,4.832194685935974,4.898349983692169,0.0504875,0.0489
254,4.259236341714859,4.330691033601761,0.05055,0.04895
255,4.289117394089699,4.342947385311127,0.05055,0.04895
256,26.291696776151657,27.28291802883148,0.0206375,0.0208
257,4.249739412665367,4.287913930416107,0.05055,0.04885
258,4.536847904920578,4.5561501121521,0.0499875,0.0482
259,4.436558671593666,4.439467931985855,0.0497625,0.04785
260,4.628767030835152,4.640289028882981,0.0368,0.03675
261,4.651941331624985,4.626586036682129,0.0504625,0.0489
262,4.398932856321335,4.353024837970733,0.05055,0.04885
263,4.02339596092701,4.0112911057472225,0.018725,0.0186
264,5.179071052074432,5.492754604816437,0.0504625,0.04915
265,5.166354821324348,5.145008064508438,0.050525,0.04885
266,3.9435497879981996,3.928433198928833,0.040125,0.0397
267,4.192980967760086,4.191327610015869,0.050525,0.0489
268,4.257400612831116,4.262085826396942,0.0505125,0.0489
269,4.053150181174278,4.052748571634293,0.0401375,0.0397
270,4.182764700055122,4.1742940163612365,0.041325,0.04
271,4.383015457987785,4.33375578045845,0.044025,0.04455
272,5.324210461974144,5.426102463006973,0.0444625,0.0455
273,4.73392254948616,4.68105950832367,0.027,0.02815
274,9.5445905482769,9.268432698249818,0.0487,0.04705
275,5.310943652391433,5.187040548324585,0.044425,0.04515
276,4.040319103598595,3.958164920806885,0.0505625,0.04885
277,4.664591563344001,4.695081208944321,0.050125,0.04835
278,3.952742164731026,3.8964140903949738,0.0397,0.04045
279,4.723611946105957,4.597014933824539,0.0391125,0.03965
280,4.410204815268517,4.313820533752441,0.039775,0.0404
281,4.11458144724369,4.0295532202720645,0.03955,0.03985
282,4.540173552632332,4.422520277500152,0.05055,0.0491
283,4.614522366523743,4.444631251096726,0.0404375,0.0401
284,4.9900534009933475,4.930159730911255,0.0503375,0.04885
285,4.239118220806122,4.131986334323883,0.03945,0.0397
286,4.349811537861824,4.251047648191452,0.0394,0.03975
287,4.21097304880619,4.177040785551071,0.0402,0.03975
288,5.146656413078308,5.218464710712433,0.0375375,0.039
289,4.688524755835533,4.6332907807826995,0.0505125,0.049
290,4.196083126068115,4.191098273992538,0.0514875,0.0533
291,4.233083329796791,4.242883043289185,0.0399125,0.0408
292,3.9635752522945404,3.9791547298431396,0.0506,0.04895
293,3.871937518119812,3.853961925506592,0.0373875,0.0391
294,6.484945932626724,6.577230205535889,0.040375,0.0397
295,6.384849208593368,6.357520495653152,0.039775,0.0411
296,4.498975474238396,4.530257203578949,0.0400875,0.0398
297,4.712501919865608,4.785177662372589,0.0437125,0.04415
298,4.740530425310135,4.763811411857605,0.0506375,0.04895
299,4.159260547161102,4.204046329259873,0.037475,0.0392
300,5.511525245904923,5.5121671831607815,0.0374625,0.0376
301,3.9888313966989517,3.9574610841274263,0.0378,0.038
302,3.9028189831972124,3.8688154995441435,0.0394625,0.0398
303,4.283567397594452,4.215133466720581,0.0447625,0.04535
304,4.511349633932114,4.487221685647964,0.051575,0.05325
305,4.184117432832718,4.174381715059281,0.039275,0.03955
306,4.119271523356438,4.1690361225605015,0.0393875,0.0397
307,4.334233441352844,4.273853585720063,0.0391,0.03955
308,5.132887148857117,5.138538681268692,0.050375,0.04875
309,10.465226617455482,10.578450975418091,0.0485,0.05025
310,4.107384530305862,4.075379859209061,0.0401125,0.03985
311,4.5971921193599705,4.543895763158798,0.0374625,0.0393
312,4.050448654890061,4.010095821619034,0.0374125,0.03925
313,4.173540041446686,4.148939085006714,0.04125,0.0398
314,11.364073954820633,11.755754210948943,0.0376375,0.03765
315,4.556169761419296,4.489106111526489,0.050625,0.0491
316,5.935477471351623,5.693172084093094,0.0377125,0.03775
317,4.5156054842472075,4.448009867668151,0.0182,0.017
318,4.348208611607552,4.334479076862335,0.0377125,0.0378
319,4.11057286798954,4.074878783226013,0.0401125,0.03975
320,4.714487782120704,4.623942410945892,0.0510375,0.05255
321,6.417298317551613,6.416368730068207,0.04375,0.0441
322,14.319394590854644,14.19097450017929,0.048225,0.05075
323,5.415422868728638,5.230131840705871,0.0512,0.05315
324,4.833426194190979,5.028411393165588,0.0401,0.03985
325,8.165676627755165,8.211869099140166,0.0374,0.03765
326,4.645599899291992,4.626659753322602,0.039725,0.0407
327,10.085601098537445,10.800502717494965,0.0507,0.0489
328,4.682014324069023,4.719150384664536,0.050675,0.04905
329,14.314980392456055,14.572994451522828,0.0493375,0.05085
330,5.9645178276300435,6.149514622688294,0.0503125,0.05225
331,5.5247750568389895,5.535781127214432,0.0374,0.03765
332,4.796820611953735,4.655034881830216,0.0504625,0.0486
333,9.300674281120301,9.227563146352768,0.049225,0.05135
334,10.749187207221985,10.922292280197144,0.05035,0.05205
335,5.929298010468483,6.175535379648209,0.0507625,0.052
336,5.078225586414337,5.056080371141434,0.03735,0.0393
337,4.918903396725654,5.046353975534439,0.042875,0.04175
338,4.499851666688919,4.503425983190536,0.05035,0.04855
339,4.766699043512344,4.789594727754593,0.0512,0.05285
340,16.126870477199553,15.35533064842224,0.0380125,0.03805
341,8.99533520758152,9.165939594507217,0.0498125,0.05195
342,5.663045677542686,5.576558548212051,0.0506,0.0487
343,4.251432101130486,4.291062601804733,0.0504875,0.04875
344,5.142873494625092,5.070485297441483,0.03975,0.04035
345,6.17152576982975,6.067214361429214,0.0399125,0.0404
346,5.658139057159424,5.515810260772705,0.0498125,0.04825
347,14.84329431295395,14.752894446849822,0.051825,0.05085
348,5.31222894191742,5.206240510940551,0.05075,0.0488
349,5.30959220468998,5.358542505502701,0.039225,0.03955
350,9.057843123078346,8.994548953771591,0.0384375,0.0391
351,4.631653197407722,4.5224269306659695,0.0447375,0.04525
352,5.239568908810615,5.226067677736283,0.044675,0.0452
353,4.364973137378692,4.288812718391418,0.0398125,0.0404
354,4.483521131277084,4.415249238014221,0.050875,0.0529
355,9.204331011772156,8.471575487852096,0.0400625,0.0396
356,4.999843015670776,4.770469454526901,0.04405,0.04445
357,4.325367108583451,4.183007695674896,0.0511125,0.0531
358,3.876907734274864,3.85548566699028,0.05155,0.05325
359,5.596450068950653,5.349994896650315,0.05025,0.05205
360,4.065185377597809,3.9993260288238526,0.0397125,0.0405
361,3.9359177482128143,3.9267264616489412,0.04265,0.0417
362,4.049581009149551,4.018482185602188,0.039675,0.0405
363,3.9696045607328414,3.984286767244339,0.0397125,0.0404
364,4.593635281324387,4.44395093202591,0.0516375,0.0533
365,3.9897948789596556,3.951901465654373,0.050575,0.04895
366,4.5829442799091336,4.510038949251175,0.0516875,0.05325
367,10.34674139022827,10.16186507821083,0.041725,0.0429
368,8.717512547373772,8.70665564417839,0.040025,0.0404
369,4.857129938006401,4.938332602977753,0.040125,0.0397
370,4.103171564340592,4.161197158098221,0.0374,0.0391
371,4.31588805615902,4.348649966716766,0.0374625,0.0392
372,4.844628618955612,4.677042328119278,0.0412875,0.0401
373,4.9340922427177425,4.7451540935039525,0.0373,0.03905
374,25.958764276504517,25.69050352573395,0.0403375,0.03915
375,3.972879168391228,3.965389686822891,0.0413,0.04
376,3.9729268991947175,3.9807985615730286,0.0412375,0.03985
377,4.012075351476669,3.9373536145687105,0.0505375,0.04865
378,5.452238683104515,5.274256210327149,0.037725,0.03755
379,4.027549958229065,4.026879456043243,0.050275,0.0485
380,4.647513365149498,4.572060563564301,0.0376375,0.0377
381,4.272479535341263,4.153288421630859,0.051375,0.05325
382,3.997923216223717,3.9433540630340578,0.0514,0.05325
383,4.221366832852364,4.132727373838424,0.0514375,0.0532
384,4.029579762220383,4.00493097782135,0.0514625,0.05325
385,4.360085158348084,4.322334476709366,0.0376375,0.03755
386,5.183452547192574,5.155376701354981,0.05055,0.04895
387,5.34604043841362,5.383510063886643,0.05045,0.04875
388,4.2168251711130145,4.215406478643417,0.041325,0.04015
389,4.78617110311985,4.689048008918762,0.0505125,0.04885
390,4.417176852822304,4.379157655239105,0.0440375,0.0444
391,4.201666983366013,4.193746761083603,0.039575,0.03975
392,4.069826279878616,4.107037856578827,0.0395625,0.03975
393,4.387190582752228,4.4570658898353575,0.051625,0.0533
394,4.722932467460632,4.680150471925735,0.0499125,0.0485
395,5.768347374796868,5.665410754680633,0.0366625,0.03685
396,3.860160593986511,3.8726242899894716,0.05155,0.0533
397,3.870420671105385,3.878086166381836,0.0395,0.0397
398,3.8563708376884462,3.8731939506530764,0.044825,0.04545
399,3.8657420766353607,3.903524338006973,0.04265,0.04175
400,4.340655398368836,4.586147015094757,0.03795,0.03785
401,4.268957888484001,4.313716772794724,0.044875,0.04545
402,4.620160344243049,4.628429641723633,0.0237625,0.02275
403,4.138974758386612,4.187636082172394,0.04475,0.04525
404,4.0640627229213715,4.151699085235595,0.0502875,0.04855
405,4.2899133133888245,4.3521180331707,0.0503625,0.0485
406,8.17333673119545,8.246521445512771,0.0511,0.04905
