Round,Train Loss,Test Loss,Train Accuracy,Test Accuracy
172,1.762762678861618,1.7952770489454268,0.578825,0.5749
173,1.7736642298102379,1.803891270160675,0.574125,0.56835
174,1.7968502303957938,1.824312390089035,0.5772125,0.5738
175,1.762467360496521,1.7891762351989746,0.579825,0.578
176,1.741386644244194,1.767687093615532,0.5812125,0.5805
177,1.7627579048275948,1.790879448056221,0.5812125,0.58165
178,1.7364247596263886,1.765013455748558,0.583675,0.58175
179,1.7317930260300636,1.7617157042026519,0.5797375,0.5748
180,1.743338880240917,1.7761311078071593,0.5791125,0.57525
181,1.7259022837877274,1.761362207531929,0.583025,0.5779
182,1.7192699399590492,1.7498087781667708,0.5765125,0.57275
183,1.7167863821983338,1.748343412876129,0.580825,0.57655
184,1.774063696563244,1.8043846148252487,0.5723625,0.5671
185,1.744674940407276,1.7759051156044006,0.583625,0.58205
186,1.7504008293151856,1.7799863636493682,0.575625,0.57255
187,1.7746885842084885,1.8059786409139633,0.5773125,0.57405
188,1.7538844016194344,1.7821365094184876,0.579975,0.577
189,1.7593765863776207,1.7959715521335602,0.5759,0.5709
190,1.745403915643692,1.7763300764560699,0.5769,0.57335
191,1.7537309357523918,1.7861964464187623,0.5759875,0.5714
192,1.7474096193909645,1.778132836818695,0.5781625,0.57265
193,1.7905882912874223,1.8212071532011032,0.563775,0.5596
194,1.7535179260373115,1.7833874934911729,0.5729375,0.5702
195,1.7758451119065284,1.8076296931505202,0.570825,0.5659
196,1.7262739026546479,1.7547859984636307,0.5736125,0.56985
197,1.7510739848017693,1.7801899540424346,0.5676,0.56405
198,1.7625899663567544,1.7939979857206345,0.570275,0.56835
199,1.7346339157223702,1.7662236768007278,0.57395,0.56935
200,1.7448153322935105,1.7785234701633454,0.5777875,0.57495
201,1.744689165055752,1.7737949603796006,0.5723375,0.5691
202,1.7486156880855561,1.7776098704338075,0.573825,0.5712
203,1.834565349817276,1.8658721125125886,0.562,0.5591
204,1.7836424469947816,1.81828655064106,0.5718125,0.56785
205,1.7269545340538024,1.760010215640068,0.5758625,0.57265
206,1.72756462007761,1.7591883534193038,0.5769125,0.573
207,1.7653215378522873,1.7954554110765457,0.5693875,0.5648
208,1.7450166475772857,1.7714310228824615,0.5638375,0.5612
209,1.7594907572865486,1.7919106090068817,0.57115,0.5672
210,1.7454956606030465,1.7757202875614166,0.5699375,0.5637
211,1.7487955126166344,1.7829637026786804,0.5718375,0.5678
212,1.7288695994019507,1.768346004486084,0.5766875,0.5703
213,1.722743270099163,1.7586886829137802,0.5742875,0.5685
214,1.7595139583945274,1.7913758999109268,0.5657125,0.56
215,1.7703872215747833,1.801382856965065,0.5633625,0.5607
216,1.758827668428421,1.7921500098705292,0.567375,0.5629
217,1.7472191178798675,1.781077063679695,0.5695,0.5655
218,1.7506726989150048,1.786819286942482,0.574075,0.56755
219,1.7711390268802643,1.8038561999797822,0.5691875,0.56495
220,1.7233130356669426,1.7555006498098373,0.5754625,0.5705
221,1.7621039959788323,1.793416330218315,0.5647125,0.5594
222,1.7787349408864974,1.8093021255731583,0.5687,0.56605
223,1.7593254837393761,1.7872077715396881,0.5679125,0.56385
224,1.7577574172616004,1.7871326810121537,0.5681625,0.56485
225,1.749857024848461,1.7772647392749787,0.568475,0.56565
226,1.827932489812374,1.8555573642253875,0.546775,0.54305
227,1.763725217282772,1.792124627828598,0.5714,0.56625
228,1.7464712482690812,1.7741252464056014,0.570075,0.5659
229,1.7655249696969986,1.7946208643913268,0.563925,0.5585
230,1.7564111688733102,1.7822681629657746,0.568125,0.56465
231,1.7907589399814605,1.8179819577932357,0.5736375,0.57055
232,1.762396903336048,1.7920035487413406,0.568625,0.5646
233,1.7803845769166946,1.81056649684906,0.563075,0.55855
234,1.7910865569114685,1.8249199789762498,0.5580125,0.5527
235,1.8163557896018028,1.8475167667865753,0.559875,0.5518
236,1.7846066343784333,1.818598940372467,0.5674875,0.56235
237,1.800603743493557,1.8324780118465425,0.5584375,0.5515
238,1.7841555520892143,1.8167289638519286,0.560925,0.5562
239,1.8398509904742242,1.8760650259256364,0.569175,0.56395
240,1.8106880283355713,1.8420486694574356,0.5565125,0.5515
241,1.7942091491818428,1.8276754909753798,0.5732125,0.57
242,1.8052496296167373,1.8349565577507019,0.564425,0.5603
243,1.9045988482236862,1.9331197762489318,0.53455,0.52905
244,1.8127157771587372,1.845224348306656,0.5634875,0.5576
245,1.7870782312750817,1.8174238723516465,0.5710875,0.56575
246,1.78164979159832,1.816350919008255,0.5685,0.5628
247,1.7951745343208314,1.827286965250969,0.5568,0.5507
248,1.7732341542840004,1.80913323700428,0.5694875,0.56375
249,1.8121979266405106,1.8452434557676316,0.555675,0.54975
250,1.7801892521977425,1.8141980451345443,0.5642,0.55975
251,1.7948251298069955,1.8281856656074524,0.5689375,0.56665
252,1.7999554860591889,1.8348828160762787,0.5694625,0.56665
253,1.8160614335536958,1.851351644396782,0.569425,0.5639
254,1.8153532275557518,1.8526360654830933,0.5664875,0.56145
255,1.7983431088924409,1.8338129901885987,0.56685,0.56225
256,1.8408755749464034,1.8752467083930968,0.5683125,0.56475
257,1.8090941837430001,1.8439779460430146,0.565675,0.5607
258,1.8336976462602614,1.8697850620746612,0.5698375,0.56455
259,1.7594982114434243,1.7944620800018312,0.5697875,0.56375
260,1.7992522904276849,1.8368848025798798,0.57075,0.5663
261,1.7700525581836701,1.811010895371437,0.5701375,0.5641
262,1.798403039574623,1.8401272785663605,0.569725,0.5625
263,1.7796044000983238,1.8189677101373674,0.5656625,0.5588
264,1.8147440633177758,1.8523533284664153,0.5641625,0.55925
265,1.8492508739233018,1.8846773654222488,0.5611125,0.5563
266,1.8154078188538552,1.8442142432928086,0.552625,0.5489
267,1.8066399401426316,1.8370182645320892,0.5581875,0.5554
268,1.8040260902047158,1.8396149104833603,0.5582625,0.55355
269,1.832950227558613,1.8681162792444228,0.562025,0.5593
270,1.8318197637796403,1.8651388907432556,0.5649875,0.56295
271,1.81115592867136,1.8448090088367461,0.5668,0.5643
272,1.8628570184111595,1.897009743452072,0.563725,0.5613
273,1.8811823478341103,1.918189867734909,0.5534,0.54855
274,1.863271542787552,1.8978487473726273,0.5567875,0.5517
275,1.8452721384167672,1.8807574200630188,0.561125,0.5558
276,1.892398352622986,1.9277672737836837,0.5558375,0.55065
277,1.8433467277884483,1.878661836385727,0.5594375,0.554
278,1.8532825189828872,1.8866690760850906,0.5589125,0.55345
279,1.8112549272179603,1.8440325355529785,0.561625,0.5548
280,1.8079605078697205,1.841046884059906,0.563425,0.55725
281,1.8225512707233429,1.8573601764440537,0.561425,0.56015
282,1.8343060040473937,1.8655177462100982,0.564875,0.561
283,1.83282047778368,1.8664148604869844,0.5633375,0.5583
284,1.811878667473793,1.8438945376873017,0.5617625,0.5573
285,1.8161683797836303,1.8460753625631332,0.5614375,0.5609
286,1.818486358821392,1.851974515914917,0.5617625,0.55925
287,1.8191413334012032,1.8515115171670913,0.5646625,0.56075
288,1.819656432569027,1.8522188127040864,0.5644875,0.56105
289,1.8250304037332534,1.8570281434059144,0.5687,0.5647
290,1.8018989005684853,1.8317200088500976,0.565625,0.5619
291,1.7998022669553757,1.8321907621622087,0.5641875,0.5595
292,1.8218733313679696,1.8544162553548813,0.564575,0.5596
293,1.8274882572889328,1.8639182811975479,0.5584875,0.5514
294,1.8492641785740853,1.88257255256176,0.5637125,0.55845
295,1.8348721581697465,1.8701138657331466,0.5627625,0.5603
296,1.8851861608028413,1.924349197745323,0.5636125,0.56105
297,1.8252623608708383,1.8608356994390487,0.5625375,0.5582
298,1.8195119053125381,1.851471176147461,0.56555,0.5601
299,1.828340609073639,1.8584770160913466,0.5647625,0.5602
300,1.8123675698041917,1.8451532727479936,0.5627125,0.55785
301,1.8272060719132424,1.8580572855472566,0.567975,0.5639
302,1.8250932008028031,1.8605764639377593,0.5668125,0.5635
303,1.8392817103862762,1.8741283130645752,0.5654,0.55755
304,1.8316038382053375,1.8606029391288756,0.5654125,0.56
305,1.8234815466403962,1.855194776058197,0.5602375,0.5513
306,1.8550996726751328,1.8912621539831163,0.5661125,0.55925
307,1.8319114273786545,1.8680275118350982,0.563975,0.55745
308,1.8095493790507318,1.8418644487857818,0.5624125,0.55385
309,1.8065441209077835,1.8430116605758666,0.5680375,0.56055
310,1.8389658227562904,1.8745530170202256,0.5667625,0.55915
311,1.811698244214058,1.8483981615304947,0.5667,0.5604
312,1.8024610975384712,1.843158655166626,0.566525,0.55935
313,1.8027625450491904,1.8349154323339463,0.5635625,0.55845
314,1.8677159643173218,1.9011024296283723,0.5699875,0.56815
315,1.77751251578331,1.8089839375019074,0.567175,0.56235
316,1.8510650873184205,1.886197499036789,0.570225,0.5653
317,1.814623599052429,1.8514033681154252,0.564925,0.56035
318,1.8292700666189194,1.8636293089389802,0.5684125,0.56105
319,1.84442830234766,1.8785014420747757,0.56575,0.56005
320,1.8160819202661513,1.850882260799408,0.567325,0.56305
321,1.8497767055034637,1.8852177107334136,0.5671625,0.5632
322,1.8435894393920897,1.876389679312706,0.567625,0.56365
323,1.8431694862246513,1.8781896114349366,0.560225,0.555
324,1.8056747421622277,1.8407152915000915,0.5665375,0.55965
325,1.8610273191332818,1.8945592641830444,0.5655875,0.55935
326,1.8263197001814842,1.859225970506668,0.564425,0.55745
327,1.8426843881607056,1.8761772990226746,0.5688,0.5636
328,1.8241251876950264,1.8582464891672135,0.5621375,0.5551
329,1.866018722653389,1.9018769037723542,0.5538,0.5476
330,1.867638636827469,1.9046152395009994,0.5622625,0.55605
331,1.8388685441017152,1.8729013413190843,0.5597875,0.55175
